Sample,Clean_Path,SNR_dB,MINT_Reg,BCI_Rho,BCI_Obs_Repeats,L,RIR_Path,Loaded_RIR_Taps,Noise_Power,Noisy_Observation_RMS,Case_Dir,Raw_Wav_Count,Runtime_sec,Case_Index
MPAB0_SI1103,wavs/MPAB0_SI1103.wav,30.0,0.2,0.2,30,1024,rir/elp_rnmcflms_3ch_t60_0p5s_1024taps.wav,1024,6.361794101622033e-06,0.08227133479641348,specsub_raw_audio_20samples_snr20_10_5_repeat30_lambda0p2_rho0p2/MPAB0_SI1103/snr30,8,99.92905151098967,9
