Sample,Clean_Path,SNR_dB,MINT_Reg,BCI_Rho,BCI_Obs_Repeats,L,RIR_Path,Loaded_RIR_Taps,Noise_Power,Noisy_Observation_RMS,Case_Dir,Raw_Wav_Count,Runtime_sec,Case_Index
MJJG0_SI1003,wavs/MJJG0_SI1003.wav,30.0,0.2,0.2,30,1024,rir/elp_rnmcflms_3ch_t60_0p5s_1024taps.wav,1024,5.893510021610173e-06,0.0790283704784665,specsub_raw_audio_20samples_snr20_10_5_repeat30_lambda0p2_rho0p2/MJJG0_SI1003/snr30,8,109.58735931292176,8
