Corpus,Distance,Angle_Deg,Sample_ID,Condition,SNR_dB,Noise_Power,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,Case_Seed,Saved_Audio,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-9.392591596349256,-1.592090754297002,-3,-0.0064304691726262,-0.2452651849123904,-0.0064304691726262,0.0,316.2959996201098,220.7022127052769,24.81448128540069,3200000.0,1561.0,noisy_observation,0.8503049391193489,0.0030629371443788,0.0026044305820774,,,,,,,,
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-7.696379045957864,-1.1912944316557066,-3,-0.0078577201025198,-0.4678279096259333,-0.0078577201025198,0.0,316.2959996201098,220.7022127052769,24.81600917316973,3200000.0,1561.0,noisy_observation,0.8870140413323706,0.00293617740049,0.0026044305820774,,,,,,,,
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-10.290162532631314,-4.383710936472828,4,-0.0012613942010328,-0.0050759862106791,-0.0012613942010328,0.0,316.2959996201098,220.7022127052769,22.27555056102574,3200000.0,1561.0,noisy_observation,0.8559755616149383,0.0030426459572791,0.0026044305820774,,,,,,,,
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-3.502725064909856,0.2414267127231716,0,-0.0052863997264531,-0.9193994993250272,-0.0052863997264531,0.0,316.2959996201098,220.7022127052769,23.282790078781545,3200000.0,1561.0,noisy_observation,0.8857138761880214,0.0029404875006436,0.0026044305820774,,,,,,,,
timit,2m,90,8,snr10,10.0,,,,20,2048,0.1,0.1,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,,,4.924189504474498,5.537858023722155,0,,,,,9.789472462027334,,,,,noisy_observation,0.11036936977933967,0.02359535682213282,0.0026042046621774424,,,,,39.076405290019466,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_1
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-10.835556723132726,-4.496244047488531,-1344,,,,,27.205060604959726,,27.205060604959726,,,noisy_observation,1.0056972313609966,0.0025896765953635,0.0026044305820774,0.1049883709971856,0.0318983318472998,724.9683588930244,201.0,,,,
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,100.0,199.8479350834717,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-0.7369601042049589,1.50690028962726,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-1.225796202797255,1.1506372197910273,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,8,snr10,10.0,6.169572845101357e-07,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,20,2048,0.1,0.1,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,80.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_noisy_snr5_10_no_ss_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/snr10/repeats_20,10956.0,raw_only,-1.6551994542069923,1.1360802326920214,0,,,,,,,,,,,,,,,,,,,,,
