Corpus,Distance,Angle_Deg,Sample_ID,Condition,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,SNR_dB,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,2.4614321483481048,3.683685234634446,-1,-0.0137974708173194,-3.701813451345928,-0.0137974708173194,0.0,97.37253074720502,62.25491096824408,8.779345642775297,1600000.0,780.0,clean_observation,0.7600566373557033,0.0043643482322748,0.0033171518416721,,,,,,,,,
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,2.3300289632475337,3.590326844400177,-1,-0.0133509810328121,-3.632667839641981,-0.0133509810328121,0.0,97.37253074720502,62.25491096824408,8.714255206286907,1600000.0,780.0,clean_observation,0.7629744476127973,0.004347657843655,0.0033171518416721,,,,,,,,,
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,1.1412621217764838,2.779961047409249,-1,-0.0249853889156137,-3.492473892294483,-0.0249853889156137,0.0,97.37253074720502,62.25491096824408,8.872733803465962,1600000.0,780.0,clean_observation,0.8000956399447811,0.0041459441547526,0.0033171518416721,,,,,,,,,
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,2.7835793801067,3.915671840929455,0,-0.0118083660441863,-3.42285741184045,-0.0118083660441863,0.0,97.37253074720502,62.25491096824408,8.517751108855009,1600000.0,780.0,clean_observation,0.7335458665333531,0.0045220782953199,0.0033171518416721,,,,,,,,,
thchs,2m,90,10,clean,,,10,2048,0.1,0.2,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,4.548218369670834,5.257131589337773,0,,,,,11.705120836995775,,,,,clean_observation,0.05667527212318442,0.058529085391284215,0.003317151841672131,,,,,,45.74546257799375,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_1/thchs/sample_10/deg90/clean/repeats_1
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,-6.795015646898211,-4.761882416165171,-20,,,,,14.286491790786386,,14.286491790786386,,,clean_observation,1.5264912998994935,0.002173056500152,0.0033171518416721,0.1323435657562728,0.0501870280212268,448.1987616489207,147.0,,,,,
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,100.0,201.98286594269655,0,,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,2.691620187440561,3.874461005708546,0,,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,0.8455089201642608,2.273001781763928,0,,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,10,clean,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,10,2048,0.1,0.2,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,60.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_10/thchs/sample_10/deg90/clean/repeats_10,-0.6447913872823395,1.6982552090089604,0,,,,,,,,,,,,,,,,,,,,,,
