Corpus,Distance,Angle_Deg,Sample_ID,Condition,SNR_dB,Noise_Power,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,Case_Seed,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,-0.3095089743574092,1.8814318732177016,0,-5.866063712197689e-05,-2.098468316805558,-0.0010906925292136,-2.0,74.48617245443165,24.44811219535768,11.971703756600618,480000.0,233.0,noisy_observation,0.8067333959497683,0.0055823110283612,0.0045034367331577,,,,,,,,
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,-0.3095089817223976,1.8814318688887977,0,-5.866063712101256e-05,-2.098468316805558,-0.0010906925292136,-2.0,74.48617245443165,24.44811219535768,10.660362236201763,480000.0,233.0,noisy_observation,0.806733390262152,0.0055823110677175,0.0045034367331577,,,,,,,,
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,-5.721077975989479,-0.584701028141875,-1,-0.0019678937336865,-0.5912417304519182,-0.0019678937336865,0.0,74.48617245443165,24.44811219535768,17.62489002943039,480000.0,233.0,noisy_observation,0.7721897203813576,0.0058320340381294,0.0045034367331577,,,,,,,,
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,1.5428993996299083,3.048222849795022,0,-7.693240768855723e-05,-1.7869052453779846,-0.0003607239647396,-2.0,74.48617245443165,24.44811219535768,9.53318529110402,480000.0,233.0,noisy_observation,0.7597928282529561,0.0059271903678175,0.0045034367331577,,,,,,,,
thchs,2m,90,12,snr5,5.0,,,,3,2048,0.1,0.1,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,,5.457578400176162,5.991660686158311,0,,,,,11.849098154343665,,,,,noisy_observation,0.07000742706574231,0.06430340360962843,0.004501715838280053,,,,,46.90101119317114,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_1
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,-4.836909868064318,-0.2772503948622817,-482,,,,,19.12906750012189,,19.12906750012189,,,noisy_observation,1.158575452712142,0.0038870465644818,0.0045034367331577,0.1049883709971856,0.0318983318472998,724.9683588930244,201.0,,,,
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,100.0,204.64064606189447,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,-2.919689816538336,0.4276080828918117,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,-2.798659758041277,0.286204405643405,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,12,snr5,5.0,4.863697715273623e-06,floor4_room_data/original_10s_wav/2m_deg90_12.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,3,2048,0.1,0.1,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,126.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,14934.0,-3.590786341522074,0.3524677053223769,0,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,12,snr5,5.0,,,,3,2048,0.1,0.1,WPE,WPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_3,,8.928043109953586,8.977615661179605,0,,,,,35.051896795164794,,,,,noisy_observation,0.04863930639329215,0.09255304345583523,0.004501715838280053,,,,,46.90101119317114,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_12/deg90/snr5/repeats_1
