Corpus,Distance,Angle_Deg,Sample_ID,Condition,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,SNR_dB,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,2.224021466556167,3.3554642105635635,0,-0.0018305533600451,-2.5837326215160084,-0.0088507509067925,1.0,151.36994523834437,86.70603046845645,15.962785322219132,2240000.0,1092.0,clean_observation,0.7448739238562313,0.0052579329673872,0.0039164971607907,,,,,,,,,
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,2.1554509000834514,3.3077447174676937,0,-0.0013310980690166,-2.538335957198475,-0.0090738674034626,1.0,151.36994523834437,86.70603046845645,15.94748365227133,2240000.0,1092.0,clean_observation,0.7499086099251562,0.0052226326101011,0.0039164971607907,,,,,,,,,
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,1.32309367072874,2.74491910609991,-1,-0.0031127405979712,-2.640418439156594,-0.0108784695706751,1.0,151.36994523834437,86.70603046845645,16.549234407953918,2240000.0,1092.0,clean_observation,0.7977663941921918,0.00490932833133,0.0039164971607907,,,,,,,,,
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,2.67569933106729,3.674381989095176,0,-0.0008856436401779,-2.3924853618452837,-0.007394611029376,1.0,151.36994523834437,86.70603046845645,15.932358535937963,2240000.0,1092.0,clean_observation,0.7276928264569192,0.005382074713942,0.0039164971607907,,,,,,,,,
thchs,2m,90,9,clean,,,14,2048,0.1,0.2,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,4.066939959040539,4.705854997016265,0,,,,,12.010310981015209,,,,,clean_observation,0.05478713498726594,0.07148570849162092,0.003916497160790778,,,,,,46.77750661698519,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_1/thchs/sample_9/deg90/clean/repeats_1
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,-5.68505116171826,-5.024868798793919,-20,,,,,22.356258743442595,,22.356258743442595,,,clean_observation,1.590911208002362,0.0024617949393345,0.0039164971607907,0.1323435657562728,0.0501870280212268,448.1987616489207,147.0,,,,,
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,100.0,203.1837213896165,0,,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,2.42990767982956,3.434892558720305,0,,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,0.8844864923027068,2.1969739528208474,0,,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,9,clean,floor4_room_data/original_10s_wav/2m_deg90_9.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.2,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,67.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/2m/L2048/repeat_14/thchs/sample_9/deg90/clean/repeats_14,-0.1088072754346127,1.7398283632594091,0,,,,,,,,,,,,,,,,,,,,,,
