Corpus,Distance,Angle_Deg,Sample_ID,Condition,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,SNR_dB,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,5.769518330306269,5.869218853516567,-2,-0.0023268528515325,-2.5164273237977293,-0.0023268528515325,0.0,64.82429279759526,34.449700221419334,7.585435319691896,960000.0,467.0,clean_observation,0.6559088158111617,0.0062458947465223,0.0040967374268726,,,,,,,,,
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,5.769518330306274,5.869218853516571,-2,-0.0023268528515316,-2.51642732379773,-0.0023268528515316,0.0,64.82429279759526,34.449700221419334,7.492057185620069,960000.0,467.0,clean_observation,0.6559088158111619,0.0062458947465223,0.0040967374268726,,,,,,,,,
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,5.828560030062492,5.916409304858724,-2,-0.0031685705434561,-2.6718619249477404,-0.0031685705434561,0.0,64.82429279759526,34.449700221419334,7.590186854824424,960000.0,467.0,clean_observation,0.6662385949554239,0.0061490544947291,0.0040967374268726,,,,,,,,,
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,5.765307882218038,5.865872300225464,-2,-0.0019026926155261,-2.4424598485742117,-0.0019026926155261,0.0,64.82429279759526,34.449700221419334,7.494651615619659,960000.0,467.0,clean_observation,0.6517633678763106,0.0062856208691528,0.0040967374268726,,,,,,,,,
thchs,1m,90,9,clean,,,6,2048,0.1,0.2,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,6.663233887856022,6.591419327446895,0,,,,,9.518198756995844,,,,,clean_observation,0.05195491703590527,0.07885177497331888,0.004096737426872654,,,,,,39.170403002004605,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_1/thchs/sample_9/deg90/clean/repeats_1
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,-5.157612315335145,-5.1983277907775065,-21,,,,,11.156127844937146,,11.156127844937146,,,clean_observation,1.168440800746757,0.0035061574572322,0.0040967374268726,0.162348241718092,0.0666583125581836,268.2388655902248,105.0,,,,,
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,100.0,203.37155506134596,0,,,,,,,,,,,,,,,,,,,,,,
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,3.6712991535453945,4.037998851816359,-1,,,,,,,,,,,,,,,,,,,,,,
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,2.557651532519812,2.77067180662638,-2,,,,,,,,,,,,,,,,,,,,,,
thchs,1m,90,9,clean,floor4_room_data/original_10s_wav/1m_deg90_9.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,6,2048,0.1,0.2,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,11.0,floor4_real_recording_repeat_table_rho01_reg0p2_deg90_thchs_clean_1m_2m_L2048_samples9_10_repeats_1_20_rmsraw/1m/L2048/repeat_6/thchs/sample_9/deg90/clean/repeats_6,3.138042603847306,4.070196756116945,-1,,,,,,,,,,,,,,,,,,,,,,
