Corpus,Distance,Angle_Deg,Sample_ID,Condition,SNR_dB,Noise_Power,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Frontend,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,Case_Seed,Denoise_Frame_Size,Denoise_Overlap,Denoise_Noise_Percentile,Denoise_Alpha,Denoise_Spectral_Floor,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,Runtime_sec,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_BCI_ELp_p=1.0,specsub,SS+ELp MINT,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,-0.6435391203010186,1.5916897360517777,-2,noisy_observation,0.8198884106024692,0.0038469606618474583,0.0031540784626923357,69.85964568890631,-0.0025405529032453923,-2.877818201411866,-0.0038159224968340516,-1.0,20.472358093596995,11.616440931335092,480000.0,233.0,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_BCI_Lp_p=1.0,specsub,SS+Lp MINT,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,-0.6435391928581804,1.5916896948625023,-2,noisy_observation,0.8198884124699188,0.0038469606530852837,0.0031540784626923357,69.85964568890631,-0.0025405529032453923,-2.877818201411866,-0.0038159224968345343,-1.0,20.472358093596995,12.075157838873565,480000.0,233.0,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_BCI_NMCFLMS,specsub,SS+NMCFLMS MINT,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,-3.0202062347045593,0.38133806152024163,-2,noisy_observation,0.792497146318672,0.0039799240632521415,0.0031540784626923357,69.85964568890631,-0.009688461023546506,-1.5132570037005952,-0.009688461023546506,0.0,20.472358093596995,14.158617853187025,480000.0,233.0,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_BCI_RNMCFLMS,specsub,SS+RNMCFLMS MINT,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,-0.2044527840858114,1.8454199982560842,-2,noisy_observation,0.819028174932835,0.0038510011733735388,0.0031540784626923357,69.85964568890631,-0.0006813294308355384,-2.5380103531707587,-0.002065837200416189,-1.0,20.472358093596995,11.310572531074286,480000.0,233.0,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_GWPE_K50_d2_i2,specsub,SS+GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,7.250187023008781,7.3621476840701074,0,noisy_observation,0.05571331170839798,0.05661265442630121,0.0031540784626923357,14.500051911920309,,,,,,,,,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_Oracle_MINT,specsub,SS+Oracle MINT,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,-10.284053251641831,-1.839321175356777,-12,noisy_observation,1.2653732090083065,0.0024926072720981964,0.0031540784626923357,18.03948540147394,,,,,,18.03948540147394,,,0.10791155236934596,0.028801655522778802,722.4064987749324,201.0
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_WPE,specsub,SS+WPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,10.562978273782178,10.249890695894008,0,noisy_observation,0.04662081860883227,0.06765386273365004,0.0031540784626923357,33.012178984470665,,,,,,,,,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_ch1,specsub,SS ch1,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,13.849687350970632,13.122337547433961,0,noisy_observation,1.2925053325335665,0.0024402827464624203,0.0031540784626923357,,,,,,,,,,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_ch2,specsub,SS ch2,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,-1.526519960133999,1.1102641089009027,-1,noisy_observation,1.134281132375737,0.0027806849401489733,0.0031540784626923357,,,,,,,,,,,,,
thchs,1m,90,11,snr5,5.0,2.391528468631273e-06,floor4_room_data/original_10s_wav/1m_deg90_11.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,3,2048,0.1,0.05,SpecSub_ch3,specsub,SS ch3,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,45,floor4_real_recording_repeat_table_L2048_rho01_noisy_snr5_10_ss_frontend_repeats_1_20_rmsraw/reg0p05/thchs/sample_11/deg90/snr5/repeats_3,13934,512,0.5,10.0,1.2,0.02,-2.088713869581042,0.823320958091983,-2,noisy_observation,1.0922746198252595,0.00288762405117215,0.0031540784626923357,,,,,,,,,,,,,
