Corpus,Distance,Angle_Deg,Sample_ID,Condition,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,-4.006784728179568,-0.269043542477866,-2,-0.0018430918284569231,-2.9480256315650566,-0.0018430918284569231,0.0,4761.196931222454,187.67233200650662,1200.6682509873062,2880000.0,1405.0,clean_observation,0.38285035272630746,0.009884445899537958,0.003784263599142211,,,,
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,-4.048647270918537,-0.2912467036623237,-2,-0.0018160713831161458,-2.86352472649644,-0.0018160713831161458,0.0,4761.196931222454,187.67233200650662,1094.2255718810484,2880000.0,1405.0,clean_observation,0.3818084282350339,0.009911419757378146,0.003784263599142211,,,,
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,-5.957798941241088,-0.9850551665229902,-2,-0.0047528380725226586,-2.8127024198735455,-0.0047528380725226586,0.0,4761.196931222454,187.67233200650662,1188.557487262413,2880000.0,1405.0,clean_observation,0.32686587056049937,0.011577420403828255,0.003784263599142211,,,,
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,-2.09303243411458,0.569109025957419,-2,-0.00135253466236488,-2.7506462338364956,-0.00135253466236488,0.0,4761.196931222454,187.67233200650662,1089.7339294059202,2880000.0,1405.0,clean_observation,0.4375039488196674,0.008649667298664836,0.003784263599142211,,,,
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,-8.381859063097451,-1.652292486794401,-12,,,,,1142.936709898524,,1142.936709898524,,,clean_observation,0.8988594867242358,0.004210072491901282,0.003784263599142211,8.212695221639973e-05,2.4115663559640295e-05,1065419.7559946084,16384.0
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,100.0,202.5913012765217,0,,,,,,,,,,,,,,,,,
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,1.6220413987119229,2.189621446744794,-1,,,,,,,,,,,,,,,,,
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,1.0859245316055062,1.7518062786371824,-2,,,,,,,,,,,,,,,,,
thchs,1m,90,12,clean,floor4_room_data/original_10s_wav/1m_deg90_12.wav,floor4_room_data/sweep_groundtruth/1m_deg90_-1.wav,18,2048,0.1,0.0,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,36,floor4_real_recording_repeat_table_rho01_reg0_deg90_thchs_clean_1m_2m_L2048_repeats_1_20_rmsraw/1m/L2048/repeat_18/thchs/sample_12/deg90/clean/repeats_18,2.5016968284668257,3.835435995925009,-1,,,,,,,,,,,,,,,,,
