Corpus,Distance,Angle_Deg,Sample_ID,Condition,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,Case_Seed,Saved_Audio,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,SNR_dB,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,-1.795161909516059,1.0179365850954347,-1,-0.0203296673452334,-1.2281633678054469,-0.0203296673452334,0.0,273.9034769739956,192.47034333273768,19.06000574491918,2240000.0,1092.0,clean_observation,0.9565204925582196,0.0025967687095756,0.0024838624851431,,,,,,,,,
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,-1.5098239077736983,1.1660030714443128,-1,-0.020507310745625,-1.2986429638230934,-0.020507310745625,0.0,273.9034769739956,192.47034333273768,18.90654464066029,2240000.0,1092.0,clean_observation,0.9617247740316804,0.0025827165444958,0.0024838624851431,,,,,,,,,
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,-6.648612634084087,-0.9249361640278868,-2,-0.0541367102986805,-0.3916947798074792,-0.0541367102986805,0.0,273.9034769739956,192.47034333273768,23.063237389549613,2240000.0,1092.0,clean_observation,1.07147397636243,0.0023181734133904,0.0024838624851431,,,,,,,,,
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,-1.242584949832953,1.3082536236884257,-1,-0.0224110661145686,-1.522349660083961,-0.0224110661145686,0.0,273.9034769739956,192.47034333273768,19.659093525260687,2240000.0,1092.0,clean_observation,0.9216719739072922,0.0026949528199421,0.0024838624851431,,,,,,,,,
timit,2m,90,8,clean,,,14,2048,0.1,0.1,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,,,3.927949765490808,4.716210094286273,0,,,,,9.83733655398828,,,,,clean_observation,0.1144365118806286,0.021705157246789338,0.00248386248514312,,,,,,38.98876024901983,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_1
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,-10.207788856762647,-4.603090100894617,-1344,,,,,28.391800105571747,,28.391800105571747,,,clean_observation,0.9676460225169802,0.0025669123081622,0.0024838624851431,0.1049883709971856,0.0318983318472998,724.9683588930244,201.0,,,,,
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,100.0,199.3878052178253,0,,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,1.0246064039098806,2.528671729720413,0,,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,0.3865751372708668,2.0246550121581266,0,,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,8,clean,floor4_room_data/original_10s_wav/2m_deg90_8.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,14,2048,0.1,0.1,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,136.0,floor4_real_recording_repeat_table_L2048_rho01_timit_2m_clean_reg0_reg0p1_reg0p2_repeats_1_20_raw_only/2m/reg0p1/timit/sample_8/deg90/clean/repeats_14,10940.0,raw_only,-0.02038672066492,2.0236913390429447,0,,,,,,,,,,,,,,,,,,,,,,
