sample,reg,snr,repeat,method,path,rms,peak,high_to_low_mid_energy,temporal_contrast_db
5,reg005,5,15,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_15/raw_SpecSub_BCI_RNMCFLMS.wav,0.005883098819517508,0.05926513671875,0.3045079275912013,0.8398298511674297
5,reg005,5,20,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_20/raw_SpecSub_BCI_RNMCFLMS.wav,0.00588583906558234,0.066619873046875,0.3068583772876333,0.8282865624936792
5,reg005,5,1,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_1/raw_SpecSub_BCI_Lp_p=1.0.wav,0.00588926120249842,0.047821044921875,0.10456851028916582,0.8320856148411317
5,reg005,5,3,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_3/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005889005783504378,0.05889892578125,0.3031703127601893,0.7993826607770309
5,reg005,5,5,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_5/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005885389843801107,0.057464599609375,0.41208146895392844,0.7903552789219775
5,reg005,5,7,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_7/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005894714667879804,0.0621337890625,0.4540775649085101,0.8134913974240026
5,reg005,5,10,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_10/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005886605015783544,0.0643310546875,0.46340608767497105,0.7866559414982501
5,reg005,5,15,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_15/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005883146144536583,0.0653076171875,0.4655980707914548,0.7698334597765698
5,reg005,5,20,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_20/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005885811940759786,0.0670166015625,0.4611181302120806,0.7936849776557384
5,reg005,5,1,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_1/raw_SpecSub_BCI_ELp_p=1.0.wav,0.00588926120249842,0.047821044921875,0.10456851028916582,0.8320856148411317
5,reg005,5,3,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_3/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005889005783504378,0.05889892578125,0.3031703127601893,0.7993826607770309
5,reg005,5,5,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_5/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005885389843801107,0.057464599609375,0.41208146895392844,0.7903552789219775
5,reg005,5,7,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_7/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005894655484954715,0.062286376953125,0.45480470180527455,0.8147568073145852
5,reg005,5,10,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_10/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005886589755374652,0.068603515625,0.458474800761043,0.773685844657003
5,reg005,5,15,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_15/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005883091473677136,0.064666748046875,0.44384229220701954,0.7238533533122951
5,reg005,5,20,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_20/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005885812756642411,0.065338134765625,0.4325760650022096,0.7134707089068113
5,reg005,5,1,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_1/raw_SpecSub_Oracle_MINT.wav,0.005889283949778302,0.037872314453125,0.044226440247240636,0.7975025189320001
5,reg005,5,3,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_3/raw_SpecSub_Oracle_MINT.wav,0.005889045483941321,0.040740966796875,0.04452660227967062,0.7779548340879987
5,reg005,5,5,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_5/raw_SpecSub_Oracle_MINT.wav,0.00588543874171755,0.03863525390625,0.04406834229483417,0.7741626765434525
5,reg005,5,7,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_7/raw_SpecSub_Oracle_MINT.wav,0.0058948257264030005,0.039886474609375,0.04451818305732433,0.7797626911349818
5,reg005,5,10,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_10/raw_SpecSub_Oracle_MINT.wav,0.005886756990309484,0.03912353515625,0.0443025046754172,0.7758156495161926
5,reg005,5,15,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_15/raw_SpecSub_Oracle_MINT.wav,0.00588319703394196,0.04034423828125,0.04477181763741376,0.7935079525884293
5,reg005,5,20,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/repeat_20/raw_SpecSub_Oracle_MINT.wav,0.005885889884235812,0.041778564453125,0.04431948058473072,0.7676537406137723
5,reg005,5,1,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg005,5,3,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg005,5,5,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg005,5,7,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg005,5,10,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg005,5,15,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg005,5,20,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_WPE.wav,0.00587847823940622,0.04595947265625,0.13620086151385283,1.1375267209523625
5,reg005,5,1,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg005,5,3,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg005,5,5,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg005,5,7,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg005,5,10,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg005,5,15,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg005,5,20,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg005/snr5/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005878581347687631,0.049102783203125,0.11972220895530995,0.9416940939288689
5,reg01,10,1,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,3,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,5,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,7,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,10,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,15,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,20,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,1,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_1/raw_noisy_mics.wav,0.0049691232823477535,0.041900634765625,0.12276546111277943,0.7790369003382566
5,reg01,10,3,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_3/raw_noisy_mics.wav,0.004971142946834592,0.03900146484375,0.12147917259233869,0.7662174649193894
5,reg01,10,5,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_5/raw_noisy_mics.wav,0.004973339905995287,0.040740966796875,0.12271484098260971,0.7694986093499117
5,reg01,10,7,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_7/raw_noisy_mics.wav,0.004968203680182148,0.040069580078125,0.1219706740707362,0.7836800428683798
5,reg01,10,10,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_10/raw_noisy_mics.wav,0.004969245009044318,0.03875732421875,0.12201333766058813,0.7569179294510529
5,reg01,10,15,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_15/raw_noisy_mics.wav,0.004970918123906327,0.039215087890625,0.12164788859972511,0.7978256003395866
5,reg01,10,20,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_20/raw_noisy_mics.wav,0.004965673544589348,0.03912353515625,0.12220751583061797,0.7633816281749999
5,reg01,10,1,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_1/raw_SpecSub_ch1.wav,0.0053828167822113845,0.04595947265625,0.08608910340280072,1.3367425982453702
5,reg01,10,3,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_3/raw_SpecSub_ch1.wav,0.005382618719800478,0.04296875,0.08510705488037636,1.3169854974338437
5,reg01,10,5,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_5/raw_SpecSub_ch1.wav,0.005382243286118874,0.044403076171875,0.08547326317476131,1.3213874443395799
5,reg01,10,7,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_7/raw_SpecSub_ch1.wav,0.005380472375493056,0.0440673828125,0.08544515739371288,1.3580825895829542
5,reg01,10,10,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_10/raw_SpecSub_ch1.wav,0.0053805765007958455,0.043212890625,0.08530802319018163,1.3246224944430052
5,reg01,10,15,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_15/raw_SpecSub_ch1.wav,0.0053814760389590596,0.04376220703125,0.08534321739602348,1.349131833007542
5,reg01,10,20,SS ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_20/raw_SpecSub_ch1.wav,0.005381898255606921,0.044281005859375,0.08518667628399595,1.312614937602472
5,reg01,10,1,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_1/raw_SpecSub_BCI_NMCFLMS.wav,0.005382876032877723,0.045562744140625,0.10330913493642856,1.055418141677688
5,reg01,10,3,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_3/raw_SpecSub_BCI_NMCFLMS.wav,0.005382586542094393,0.0596923828125,0.29843952687794195,0.9567795626310509
5,reg01,10,5,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_5/raw_SpecSub_BCI_NMCFLMS.wav,0.005382119158297726,0.06597900390625,0.14316138428294314,0.8868617722056429
5,reg01,10,7,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_7/raw_SpecSub_BCI_NMCFLMS.wav,0.005380346525069351,0.06146240234375,0.05375948263525496,0.8510295121947978
5,reg01,10,10,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_10/raw_SpecSub_BCI_NMCFLMS.wav,0.005380468285626398,0.059783935546875,0.016826682664683623,0.8383035938257397
5,reg01,10,15,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_15/raw_SpecSub_BCI_NMCFLMS.wav,0.005381390973493004,0.061187744140625,0.004517261362973537,0.825825685295681
5,reg01,10,20,SS+NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_20/raw_SpecSub_BCI_NMCFLMS.wav,0.005381731845412,0.0565185546875,0.0023687581840635148,0.8071293383368267
5,reg01,10,1,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_1/raw_SpecSub_BCI_RNMCFLMS.wav,0.005382827193000683,0.043182373046875,0.07259292715986217,1.0535915139509082
5,reg01,10,3,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_3/raw_SpecSub_BCI_RNMCFLMS.wav,0.005382626262022355,0.052978515625,0.18257647833650614,1.0071635731015705
5,reg01,10,5,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_5/raw_SpecSub_BCI_RNMCFLMS.wav,0.0053822385600673685,0.0556640625,0.24786874311451146,1.0320844917800376
5,reg01,10,7,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_7/raw_SpecSub_BCI_RNMCFLMS.wav,0.005380475395425666,0.05712890625,0.2855917572363709,0.981193557913816
5,reg01,10,10,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_10/raw_SpecSub_BCI_RNMCFLMS.wav,0.005380553149316856,0.0572509765625,0.3165971832448467,0.9858060345814278
5,reg01,10,15,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_15/raw_SpecSub_BCI_RNMCFLMS.wav,0.005381415206660698,0.063812255859375,0.3381278962245868,0.96898450406673
5,reg01,10,20,SS+RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_20/raw_SpecSub_BCI_RNMCFLMS.wav,0.005381823512745495,0.0648193359375,0.3358852729117419,0.9691799214505744
5,reg01,10,1,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_1/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005382829147015189,0.044281005859375,0.08780596825687666,1.0582851735574856
5,reg01,10,3,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_3/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005382602350076877,0.054931640625,0.25070834605046755,1.0152823131834372
5,reg01,10,5,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_5/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005382203663942597,0.058074951171875,0.33618585116551536,0.9949269991490481
5,reg01,10,7,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_7/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005380461182849657,0.059173583984375,0.3805234307701128,0.9236125841673715
5,reg01,10,10,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_10/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005380510821494051,0.059906005859375,0.4058160724789122,0.9283969042877004
5,reg01,10,15,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_15/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005381472515007267,0.06317138671875,0.4066654576190418,0.903963905945264
5,reg01,10,20,SS+$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_20/raw_SpecSub_BCI_Lp_p=1.0.wav,0.005381809470290376,0.063232421875,0.3834754538579294,0.8800735038003797
5,reg01,10,1,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_1/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005382829147015189,0.044281005859375,0.08780596825687666,1.0582851735574856
5,reg01,10,3,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_3/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005382602350076877,0.054931640625,0.25070834605046755,1.0152823131834372
5,reg01,10,5,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_5/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005382203628794374,0.058074951171875,0.33618586866453565,0.9949269723594003
5,reg01,10,7,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_7/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005380432275625373,0.059295654296875,0.38076807639955296,0.9242813868463244
5,reg01,10,10,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_10/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005380508396584862,0.058868408203125,0.3926959821550756,0.9102959662343034
5,reg01,10,15,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_15/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005381462133505424,0.064483642578125,0.3817514520213775,0.814396780860437
5,reg01,10,20,SS+E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_20/raw_SpecSub_BCI_ELp_p=1.0.wav,0.005381800426252822,0.064605712890625,0.35857256993864317,0.8090306592380727
5,reg01,10,1,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_1/raw_SpecSub_Oracle_MINT.wav,0.00538288968110325,0.035736083984375,0.03127907787955532,0.954501469968468
5,reg01,10,3,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_3/raw_SpecSub_Oracle_MINT.wav,0.005382636421755384,0.03497314453125,0.03148193172514853,0.9545730947537595
5,reg01,10,5,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_5/raw_SpecSub_Oracle_MINT.wav,0.005382304308047354,0.03680419921875,0.031315220908453366,0.958013934990631
5,reg01,10,7,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_7/raw_SpecSub_Oracle_MINT.wav,0.005380516409112449,0.035858154296875,0.031580580252684835,0.9469395749933529
5,reg01,10,10,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_10/raw_SpecSub_Oracle_MINT.wav,0.0053805705286556794,0.036895751953125,0.03151926768139225,0.9713842348674692
5,reg01,10,15,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_15/raw_SpecSub_Oracle_MINT.wav,0.0053815718672816475,0.037811279296875,0.03131572544897271,0.9500825551285094
5,reg01,10,20,SS+Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/repeat_20/raw_SpecSub_Oracle_MINT.wav,0.005381907615831499,0.036102294921875,0.031140210718339844,0.9308492078347911
5,reg01,10,1,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_WPE.wav,0.005393473663555504,0.046630859375,0.08770499858857,1.219477258625744
5,reg01,10,3,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_WPE.wav,0.005393473663555504,0.046630859375,0.08770499858857,1.219477258625744
5,reg01,10,5,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_WPE.wav,0.005393473663555504,0.046630859375,0.08770499858857,1.219477258625744
5,reg01,10,7,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_WPE.wav,0.005393473663555504,0.046630859375,0.08770499858857,1.219477258625744
5,reg01,10,10,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_WPE.wav,0.005393473663555504,0.046630859375,0.08770499858857,1.219477258625744
5,reg01,10,15,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_WPE.wav,0.005393473663555504,0.046630859375,0.08770499858857,1.219477258625744
5,reg01,10,20,SS+WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_WPE.wav,0.005393473663555504,0.046630859375,0.08770499858857,1.219477258625744
5,reg01,10,1,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005372578461762064,0.04449462890625,0.0762368700169299,1.0699542244802436
5,reg01,10,3,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005372578461762064,0.04449462890625,0.0762368700169299,1.0699542244802436
5,reg01,10,5,SS+GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT+SS/sample5/reg01/snr10/baselines/raw_SpecSub_GWPE_K50_d2_i2.wav,0.005372578461762064,0.04449462890625,0.0762368700169299,1.0699542244802436
