Corpus,Distance,Angle_Deg,Sample_ID,Condition,SNR_dB,Noise_Power,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,Case_Seed,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-8.682387537548387,-1.3793341806275574,-1,-0.0011107172602544,-0.5653447319575846,-0.0011107172602544,0.0,156.91965197306126,105.5098113976419,13.432163662277162,2720000.0,1327.0,noisy_observation,0.6831714830929372,0.0043444015525145,0.0029679712517826,,,,,,,,
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-7.03694141673601,-0.9550585108957405,0,-0.000466477136598,-0.8871667022699212,-0.000466477136598,0.0,156.91965197306126,105.5098113976419,13.2519321301952,2720000.0,1327.0,noisy_observation,0.7010651409396228,0.0042335170848813,0.0029679712517826,,,,,,,,
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-13.205339522982664,-4.0575545498064525,-151,-0.0004327293005006,-0.0070435805491033,-0.0004327293005006,0.0,156.91965197306126,105.5098113976419,12.07013823930174,2720000.0,1327.0,noisy_observation,1.0977217140049065,0.002703755618493,0.0029679712517826,,,,,,,,
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-2.612865385826635,0.7011711744263055,0,-0.0005548607626787,-1.386823107080958,-6.191251198162692e-05,1.0,156.91965197306126,105.5098113976419,12.375600662082434,2720000.0,1327.0,noisy_observation,0.7542604668410817,0.0039349420820274,0.0029679712517826,,,,,,,,
thchs,2m,90,11,snr5,5.0,,,,17,2048,0.1,0.1,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,,5.78757948718954,6.319267588042006,0,,,,,12.69408155605197,,,,,noisy_observation,0.034722107390848196,0.08552914310801041,0.002969752092043561,,,,,44.575685104355216,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_1
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-11.04647556514989,-4.25373307026687,-17,,,,,15.287650411948562,,15.287650411948562,,,noisy_observation,1.3476320579870442,0.0022023602319285,0.0029679712517826,0.1049883709971856,0.0318983318472998,724.9683588930244,201.0,,,,
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,100.0,201.0861839534748,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-2.602225199618257,0.580456407252024,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-3.164490468906592,0.2687561411648719,0,,,,,,,,,,,,,,,,,,,,,
timit,2m,90,11,snr5,5.0,2.1185577228927474e-06,floor4_room_data/original_10s_wav/2m_deg90_11.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,17,2048,0.1,0.1,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,153.0,floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,13948.0,-3.930863064577925,0.2070962202830722,0,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,11,snr5,5.0,,,,17,2048,0.1,0.1,WPE,WPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_17,,8.990821820087135,9.104323936694728,0,,,,,31.88158855587244,,,,,noisy_observation,0.03044495050652494,0.09754498012427663,0.002969752092043561,,,,,44.575685104355216,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_2m_samples11_12_noisy_snr5_10_no_ss_repeats_1_20_rmsraw/reg0p1/thchs/sample_11/deg90/snr5/repeats_1
