Corpus,Distance,Angle_Deg,Sample_ID,Condition,SNR_dB,Noise_Power,Observation_Path,RIR_Path,BCI_Obs_Repeats,BCI_L,BCI_Rho,MINT_Reg,Method,Method_Label,PESQ_Status,PESQ,DNSMOS_P808_Status,Case_Index,Case_Dir,Case_Seed,WeakRef_Projection_SDR_dB,WeakRef_SNR_dB,WeakRef_Alignment_Lag,RIR_NPM_dB,RIR_BestNPM_dB,RIR_NPM_aligned_dB,RIR_NPM_alignment_lag,Runtime_sec,BCI_Estimation_Runtime_sec,MINT_Runtime_sec,BCI_Input_Samples,BCI_Update_Blocks,RMS_Scale_Reference,RMS_Scale_Factor,RMS_Before_Scale,Reference_RMS,mint_residual_l2,mint_residual_linf,mint_filter_acond,mint_iterations,Supplement_Runtime_sec,Repeat_Independent_Baseline,Computed_From_Repeat,Computed_From_Case_Dir
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,BCI_ELp_p=1.0,MINT-E$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,-4.9858561260044905,-0.3054363843317388,-1,-0.0095280250327007,-0.7366350934966399,-0.0095280250327007,0.0,112.72110673319548,66.28339453227818,11.45918289758265,1760000.0,858.0,noisy_observation,0.9412484629372242,0.0036962272642256,0.003479068231119,,,,,,,,
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,BCI_Lp_p=1.0,MINT-$\ell_p$,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,-4.316836497451318,-0.0516538295984904,-1,-0.0085957228607898,-0.9455540609981692,-0.0085957228607898,0.0,112.72110673319548,66.28339453227818,11.531032434664668,1760000.0,858.0,noisy_observation,0.932460220328388,0.0037310634333482,0.003479068231119,,,,,,,,
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,BCI_NMCFLMS,MINT-N,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,-6.13135166883303,-0.6966473894500845,-6,-0.0043110206439416,-0.0708688308987404,-0.0043110206439416,0.0,112.72110673319548,66.28339453227818,12.335719344206154,1760000.0,858.0,noisy_observation,1.1662949728863188,0.0029830088545346,0.003479068231119,,,,,,,,
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,BCI_RNMCFLMS,MINT-R,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,-1.5831629064550747,1.1988598732138,0,-0.0029282785892192,-1.5135973935156328,-3.58240638770925e-05,1.0,112.72110673319548,66.28339453227818,10.866515933535991,1760000.0,858.0,noisy_observation,0.8729320064630836,0.00398549738738,0.003479068231119,,,,,,,,
thchs,2m,90,10,snr10,10.0,,,,11,2048,0.1,0.2,GWPE_K50_d2_i2,GWPE,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,,5.8983812397088204,6.388333452012281,0,,,,,11.019865659996867,,,,,noisy_observation,0.05410357966553894,0.06431357082000784,0.003479594402435575,,,,,43.696205398999155,True,1.0,/hpc_stor01/home/yujie.xiong_sx/RIR-dereverb+CTF/floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_1
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,Oracle_MINT,MINT-Reference,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,-7.564748576270767,-4.647605396819458,-20,,,,,13.850466311909258,,13.850466311909258,,,noisy_observation,1.5727729410897149,0.0022120600756957,0.003479068231119,0.1323435657562728,0.0501870280212268,448.1987616489207,147.0,,,,
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,Unprocessed_ch1,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,100.0,202.43928108078816,0,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,Unprocessed_ch2,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,0.550561351422783,2.446280341895499,0,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,Unprocessed_ch3,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,-0.7996942670135809,1.3498695272551569,0,,,,,,,,,,,,,,,,,,,,,
thchs,2m,90,10,snr10,10.0,1.1003496340708807e-06,floor4_room_data/original_10s_wav/2m_deg90_10.wav,floor4_room_data/sweep_groundtruth/2m_deg90_-1.wav,11,2048,0.1,0.2,Unprocessed_ch4,Unprocessed,not_computed_no_clean_reference,,not_computed_run_p808_after_audio_generation,102.0,floor4_real_recording_repeat_table_L2048_rho01_1m_2m_samples9_10_noisy_snr5_10_no_ss_reg0p2_repeats_1_20_rmsraw/2m/reg0p2/thchs/sample_10/deg90/snr10/repeats_11,12947.0,-2.1323250434117043,0.933649415827172,0,,,,,,,,,,,,,,,,,,,,,
